models,dataset
1887288969,1591454739
1887288969,247015724
1887288969,538576954
1887288969,522342253
1887288969,1564719046
838088264,1893716966
838088264,364606786
838088264,395475634
838088264,601955102
838088264,222401350
838088264,1060130941
838088264,1936756076
838088264,1364267822
838088264,524029438
838088264,1058498471
838088264,1165672759
838088264,937745557
838088264,1675364158
838088264,1135995996
838088264,1179823659
838088264,1077563
838088264,1699115734
838088264,1909115868
838088264,1272921000
838088264,573408876
838088264,1296047836
838088264,346321965
838088264,1930275878
838088264,1840606375
838088264,1118208214
838088264,1699103831
675477881,26112414
675477881,329100647
675477881,1638990755
675477881,1395380069
675477881,271294083
675477881,165119480
675477881,1271423538
675477881,1503164129
675477881,1192160280
675477881,819291761
675477881,1537106157
675477881,1155540841
675477881,1535822991
675477881,201420102
675477881,109070194
675477881,1347574640
675477881,910829033
675477881,1609566358
675477881,615345333
675477881,1879699423
675477881,166346092
675477881,92058983
675477881,855701066
675477881,1207128035
675477881,838647399
675477881,597864460
318476166,975732947
318476166,1457005693
318476166,345623996
318476166,1721177221
318476166,1945144079
318476166,1224834362
421697340,1898301399
421697340,176195984
421697340,917138413
421697340,1580561591
421697340,1058833379
421697340,1002563824
1128437442,12310569
1128437442,1740718032
1128437442,1415381226
1128437442,890109032
1128437442,1551516115
1128437442,1619743869
29228895,815373725
29228895,1559519152
29228895,824851311
29228895,208443710
29228895,602398598
29228895,96135335
1261000275,1447447302
1261000275,1321018167
1261000275,234515930
1261000275,239315029
1261000275,1239237284
1261000275,1491608945
1261000275,822190286
1261000275,1530140590
51686917,280464549
51686917,1784820564
51686917,857388828
51686917,31181982
51686917,1310419494
51686917,683164265
51686917,1510034796
51686917,766701109
1600567,1183224493
1600567,1965399046
1600567,347387884
1600567,4634555
1600567,18481195
1600567,1215539251
1600567,1158112181
1600567,1843486894
1600567,1216438663
1600567,807588642
1600567,1895100109
1600567,1906879984
1600567,1578402078
1600567,1088206275
1600567,1720764612
1600567,793956305
1600567,397407899
1600567,1293852744
1600567,12957570
1600567,1898096511
1600567,1708726577
1600567,843034787
1600567,1159798291
1600567,1862460986
1600567,1674901792
1600567,1316809057
1600567,964952190
1600567,1642852586
1600567,306470256
1600567,1306911190
1600567,1289270638
1600567,90628709
1600567,1943359217
1600567,1530284219
1600567,1527313319
1600567,1743013628
1600567,1016879664
1600567,272828326
1600567,981960772
1600567,459556869
1470251330,1893716966
1470251330,463923308
1470251330,395475634
1470251330,1691332550
1470251330,222401350
1470251330,1451505157
1470251330,1936756076
1470251330,873401820
1470251330,1447447302
1470251330,1220810922
1470251330,234515930
1470251330,989200065
1470251330,1239237284
1470251330,647431888
1470251330,822190286
1470251330,1854639422
1470251330,524029438
1470251330,1976495689
1470251330,1165672759
1470251330,317510068
1470251330,1675364158
1470251330,1585359757
1470251330,1179823659
1470251330,1811255001
1470251330,1699115734
1470251330,1272921000
1470251330,1843208147
1470251330,1898301399
1470251330,250367660
1470251330,917138413
1470251330,633633451
1470251330,1058833379
1470251330,273934629
1470251330,1296047836
1470251330,816446756
1470251330,1930275878
1470251330,1012047997
1470251330,1118208214
1470251330,783434234
928676844,1866520838
928676844,621413015
928676844,402334945
928676844,1261963409
928676844,680254094
928676844,1241640010
928676844,1902474321
928676844,515975383
928676844,280464549
928676844,1963767756
928676844,1802809523
928676844,309771207
928676844,1606429628
928676844,1899748614
928676844,599635897
928676844,1357885113
928676844,595486418
928676844,498683013
928676844,1473442130
928676844,460376003
928676844,1255969096
928676844,1199452620
928676844,1169641505
928676844,9969845
928676844,910829033
928676844,367048978
928676844,279890136
928676844,282398136
928676844,793214838
928676844,1892922844
928676844,1415381226
928676844,190309849
928676844,289375007
928676844,202164139
928676844,550755145
928676844,1127546533
928676844,408825891
928676844,1144448818
928676844,1797458418
928676844,873556502
526112034,885639022
526112034,984030962
526112034,835859304
526112034,217959117
526112034,1498764187
526112034,602398598
526112034,233821899
1576724562,1447447302
1576724562,1136113230
1576724562,234515930
1576724562,1205889615
1576724562,1239237284
1576724562,1155187929
1576724562,822190286
1576724562,1686590574
1011009296,1555106427
1011009296,836891416
1011009296,708457893
1011009296,497326067
1011009296,1533150435
1011009296,458801751
1011009296,599635897
1011009296,1874600200
247626331,441714979
247626331,1285345325
247626331,656174599
247626331,1118201001
247626331,1064798206
247626331,522586360
247626331,1739596270
247626331,1128557014
247626331,1917711862
247626331,1861145629
247626331,1769729805
247626331,939974371
247626331,1950672939
247626331,1853222160
247626331,100595049
247626331,61735685
247626331,1175784139
247626331,1702670288
247626331,1246777195
247626331,297434798
247626331,502558840
247626331,1765554853
247626331,1557999737
247626331,909528288
247626331,1674901792
247626331,1912924665
247626331,1266376782
247626331,121981750
247626331,962580104
247626331,123404569
247626331,1584332458
247626331,973028291
247626331,649128726
247626331,212512722
247626331,1029547133
247626331,355375542
247626331,748106149
247626331,1735636059
247626331,1182516226
1072962798,948797682
1072962798,1164026001
1072962798,395475634
1072962798,1621967731
1072962798,222401350
1072962798,637878427
1072962798,1936756076
1072962798,615917459
1072962798,1447447302
1072962798,1011244304
1072962798,234515930
1072962798,1084465349
1072962798,1239237284
1072962798,1145544187
1072962798,822190286
1072962798,529930965
1072962798,524029438
1072962798,214712315
1072962798,1165672759
1072962798,927267262
1072962798,1675364158
1072962798,108526775
1072962798,1179823659
1072962798,1807746986
1072962798,1699115734
1072962798,28354048
1072962798,1272921000
1072962798,602016305
1072962798,1898301399
1072962798,1501130094
1072962798,917138413
1072962798,1939790199
1072962798,1058833379
1072962798,1108943466
1072962798,1296047836
1072962798,1541065384
1072962798,1930275878
1072962798,1840606375
1072962798,1118208214
1072962798,1699103831
1750682190,126572522
1750682190,206520249
1750682190,65473476
1750682190,380188251
1750682190,271294083
1750682190,1130915669
1750682190,1034851263
1750682190,158706448
1750682190,280464549
1750682190,1945081966
1750682190,661194292
1750682190,711797137
1750682190,151711963
1750682190,1836447400
1750682190,599635897
1750682190,1968262493
1750682190,388404420
1750682190,4082044
1750682190,1537106157
1750682190,1408762287
1750682190,1255969096
1750682190,1221090900
1750682190,506163534
1750682190,1121153828
1750682190,1333338930
1750682190,1621882181
1750682190,1407476010
1750682190,1288729467
1750682190,1924972221
1750682190,90341938
1750682190,1415381226
1750682190,1069309374
1750682190,289375007
1750682190,1910164586
1750682190,882588631
1750682190,1893272125
1750682190,1046516015
1750682190,1079345644
1750682190,1397602771
1750682190,1212102046
952023648,111292566
952023648,208261939
952023648,625552229
952023648,1988332895
952023648,1064798206
952023648,89090262
952023648,1081869691
952023648,811538246
952023648,400284427
952023648,461330904
952023648,1453258007
952023648,610257257
952023648,1733372730
952023648,1059102312
952023648,307909313
952023648,1481745234
952023648,988111287
952023648,1669426560
952023648,229130542
952023648,1852533530
952023648,18061045
952023648,449326518
952023648,76527079
952023648,81946874
952023648,1732670778
952023648,1811958266
952023648,1125696732
952023648,16743994
952023648,1888818307
952023648,1627767568
952023648,423698041
952023648,846733840
952023648,425890612
952023648,58402535
952023648,330963429
952023648,1247187859
952023648,1066622495
952023648,686092646
952023648,879088397
952023648,1520306075
1325944276,948797682
1325944276,1739821070
1325944276,395475634
1325944276,475964248
1325944276,222401350
1325944276,637878427
1325944276,1936756076
1325944276,592504985
1325944276,1447447302
1325944276,218580322
1325944276,234515930
1325944276,93198051
1325944276,1239237284
1325944276,758718272
1325944276,822190286
1325944276,267794230
1325944276,524029438
1325944276,492751791
1325944276,1165672759
1325944276,3621237
1325944276,1675364158
1325944276,392364249
1325944276,1179823659
1325944276,1759874297
1325944276,1699115734
1325944276,1927303842
1325944276,1272921000
1325944276,1910548381
1325944276,1898301399
1325944276,530591180
1325944276,917138413
1325944276,987024616
1325944276,1058833379
1325944276,115527572
1325944276,1296047836
1325944276,1866543050
1325944276,1930275878
1325944276,647209316
1325944276,1118208214
1325944276,858223881
1827513882,600687357
1827513882,1206294118
1827513882,447354822
1827513882,1020409785
1827513882,1549222866
1827513882,1619834157
1827513882,1730576497
1827513882,1434792701
1827513882,280464549
1827513882,1030762561
1827513882,73080639
1827513882,107084819
1827513882,1606429628
1827513882,592596899
1827513882,599635897
1827513882,1940545627
1827513882,595486418
1827513882,1081470418
1827513882,1537106157
1827513882,1730433055
1827513882,1535822991
1827513882,1678200120
1827513882,967127456
1827513882,1184418961
1827513882,910829033
1827513882,644066758
1827513882,1931502807
1827513882,920601714
1827513882,911907342
1827513882,673468275
1827513882,1415381226
1827513882,1859536377
1827513882,1018261582
1827513882,1390193154
1827513882,368587421
1827513882,201414314
1827513882,408825891
1827513882,1176871041
1827513882,51807307
1827513882,809207812
1709443004,662176331
1709443004,1804368604
1709443004,457830064
1709443004,49788131
1709443004,1064798206
1709443004,365933119
1709443004,1158112181
1709443004,896023117
1709443004,892815421
1709443004,897337535
1709443004,192695483
1709443004,1811903615
1709443004,1598061506
1709443004,1369401993
1709443004,102732072
1709443004,1499823894
1709443004,1919899439
1709443004,1337647480
1709443004,425455228
1709443004,1662846270
1709443004,1432429209
1709443004,1755088078
1709443004,1477468067
1709443004,1407406174
1709443004,1674901792
1709443004,574956501
1709443004,924821181
1709443004,255568867
1709443004,1042192782
1709443004,307514336
1709443004,1933661088
1709443004,1448560125
1709443004,659901995
1709443004,206378356
1709443004,1357176996
1709443004,882919411
1709443004,1017879287
1709443004,816948217
1709443004,1626339884
1709443004,977622612
230082216,948797682
230082216,486483342
230082216,395475634
230082216,175561410
230082216,222401350
230082216,1718337209
230082216,1936756076
230082216,591045434
230082216,1447447302
230082216,1307032186
230082216,234515930
230082216,562905745
230082216,1239237284
230082216,1941405292
230082216,822190286
230082216,99001994
230082216,524029438
230082216,1645958991
230082216,1165672759
230082216,524857977
230082216,1675364158
230082216,1734956005
230082216,1179823659
230082216,46944015
230082216,1699115734
230082216,463484626
230082216,1272921000
230082216,602016305
230082216,1898301399
230082216,1532005354
230082216,917138413
230082216,987024616
230082216,1058833379
230082216,273934629
230082216,1296047836
230082216,7177083
230082216,1930275878
230082216,1443198999
230082216,1118208214
230082216,1334226977
1947014520,600687357
1947014520,1372615138
1947014520,1907086872
1947014520,163046786
1947014520,873631113
1947014520,737259486
1947014520,970017414
1947014520,281063697
1947014520,1282073752
1947014520,599861014
1947014520,661194292
1947014520,136954808
1947014520,1606429628
1947014520,1280725337
1947014520,599635897
1947014520,118707384
1947014520,595486418
1947014520,107168757
1947014520,1473442130
1947014520,547701521
1947014520,1535822991
1947014520,1111960227
1947014520,1713959528
1947014520,848824455
1947014520,1333338930
1947014520,1860999233
1947014520,1216795596
1947014520,306247689
1947014520,343633098
1947014520,1204423256
1947014520,1415381226
1947014520,1839426710
1947014520,128403822
1947014520,841283840
1947014520,160869262
1947014520,1009841117
1947014520,408825891
1947014520,420020338
1947014520,1027342351
1947014520,124290963
1037971817,1780019296
1037971817,804548533
1037971817,1486282698
1037971817,451748299
1037971817,18481195
1037971817,1215539251
1037971817,1081869691
1037971817,105355656
1037971817,1917711862
1037971817,1360308714
1037971817,135559285
1037971817,1077611510
1037971817,752023491
1037971817,1846806020
1037971817,1267440234
1037971817,1791132099
1037971817,1979850526
1037971817,1169141457
1037971817,229130542
1037971817,599908946
1037971817,1963260455
1037971817,1627236802
1037971817,76527079
1037971817,1631051359
1037971817,1732670778
1037971817,311005459
1037971817,5393883
1037971817,787717009
1037971817,1550874110
1037971817,340855014
1037971817,1228122703
1037971817,1843212552
1037971817,1779560515
1037971817,799487978
1037971817,330963429
1037971817,1205419411
1037971817,1489388932
1037971817,1881860792
1037971817,1846314482
1037971817,1662873423
1888781,948797682
1888781,1075400537
1888781,395475634
1888781,1621967731
1888781,222401350
1888781,1299310422
1888781,1936756076
1888781,426671257
1888781,1447447302
1888781,1490393980
1888781,234515930
1888781,1205889615
1888781,1239237284
1888781,1649444958
1888781,822190286
1888781,1242965337
1888781,524029438
1888781,618302843
1888781,1165672759
1888781,797752272
1888781,1675364158
1888781,1679677388
1888781,1179823659
1888781,149935238
1888781,1699115734
1888781,1909115868
1888781,1272921000
1888781,1867006342
1888781,1898301399
1888781,1913483295
1888781,917138413
1888781,409599845
1888781,1058833379
1888781,899061431
1888781,1296047836
1888781,503472417
1888781,1930275878
1888781,1336682250
1888781,1118208214
1888781,51177830
126805088,811197303
126805088,473705896
126805088,1035656586
126805088,858386178
126805088,1549222866
126805088,1349078283
126805088,1730576497
126805088,613765723
126805088,1282073752
126805088,1621622649
126805088,661194292
126805088,896644275
126805088,1606429628
126805088,1307795825
126805088,301570430
126805088,1315846019
126805088,595486418
126805088,1166005558
126805088,1185287019
126805088,1560680892
126805088,1255969096
126805088,381724857
126805088,1815127291
126805088,43454424
126805088,1911714227
126805088,1592017870
126805088,1216795596
126805088,267264878
126805088,793214838
126805088,1993994219
126805088,1415381226
126805088,685977045
126805088,876462936
126805088,1455499414
126805088,166346092
126805088,484423822
126805088,77069363
126805088,1531449358
126805088,628289915
126805088,1249166499
1492376136,1728655317
1492376136,1955769348
1492376136,61450718
1492376136,1642520223
1492376136,1281808371
1492376136,291276237
1492376136,156350188
1492376136,369481676
1492376136,1731522216
1492376136,1640366576
1492376136,1842461711
1492376136,1977801628
1492376136,1723523150
1492376136,1596501536
1492376136,100595049
1492376136,1364564159
1492376136,1948079810
1492376136,693355254
1492376136,1286728692
1492376136,969442521
1492376136,798601642
1492376136,449326518
1492376136,76527079
1492376136,1239055573
1492376136,1674901792
1492376136,1229522808
1492376136,302977313
1492376136,1943885691
1492376136,428373629
1492376136,1378038407
1492376136,1901775132
1492376136,1548138240
1492376136,1953436537
1492376136,26662051
1492376136,330963429
1492376136,1431839648
1492376136,355375542
1492376136,2117164
1492376136,223346734
1492376136,705896414
1512052743,948797682
1512052743,1397293678
1512052743,395475634
1512052743,1132316943
1512052743,222401350
1512052743,637878427
1512052743,1936756076
1512052743,1204891726
1512052743,1447447302
1512052743,530478346
1512052743,234515930
1512052743,1699140214
1512052743,1239237284
1512052743,794889780
1512052743,822190286
1512052743,702467990
1512052743,524029438
1512052743,1180600818
1512052743,1165672759
1512052743,1823292286
1512052743,1675364158
1512052743,1139740104
1512052743,1179823659
1512052743,231877950
1512052743,1699115734
1512052743,463484626
1512052743,1272921000
1512052743,1347211183
1512052743,1898301399
1512052743,159252682
1512052743,917138413
1512052743,1676167424
1512052743,1058833379
1512052743,273934629
1512052743,1296047836
1512052743,493174339
1512052743,1930275878
1512052743,667144946
1512052743,1118208214
1512052743,1916097842
1870058190,105663339
1870058190,426316922
1870058190,65473476
1870058190,1388564905
1870058190,680254094
1870058190,1943651181
1870058190,500819781
1870058190,184528048
1870058190,280464549
1870058190,339941348
1870058190,269993919
1870058190,90705385
1870058190,421562048
1870058190,442849949
1870058190,599635897
1870058190,170625507
1870058190,595486418
1870058190,1770737233
1870058190,1300270827
1870058190,490185119
1870058190,1535822991
1870058190,849807958
1870058190,506163534
1870058190,440148332
1870058190,910829033
1870058190,253449047
1870058190,1842953440
1870058190,1674818739
1870058190,390891969
1870058190,1133821360
1870058190,1415381226
1870058190,685977045
1870058190,1018261582
1870058190,662300950
1870058190,166346092
1870058190,1299944963
1870058190,77069363
1870058190,913171573
1870058190,171603776
1870058190,1918089727
618718630,1715957648
618718630,256729219
618718630,395847737
618718630,684407730
618718630,242280252
618718630,1331874761
618718630,1591291638
618718630,1545081025
618718630,1741718513
618718630,1974447993
618718630,268300171
618718630,1018837389
618718630,1478188431
618718630,602398598
618718630,1884722314
618718630,202062462
618718630,752362070
618718630,1882634658
618718630,28883244
618718630,1680653240
618718630,1262817282
618718630,1836039008
618718630,1135136249
618718630,958128859
618718630,452866462
618718630,1273500112
618718630,1864469268
618718630,1507508294
618718630,425972208
618718630,543532109
618718630,763938842
618718630,1563666515
618718630,615299634
618718630,873766608
618718630,1202282646
618718630,891098949
618718630,1415188943
909421048,948797682
909421048,73882423
909421048,395475634
909421048,881011491
909421048,222401350
909421048,1734799624
909421048,1936756076
909421048,1359944420
909421048,1447447302
909421048,62246296
909421048,234515930
909421048,972296439
909421048,1239237284
909421048,1575779604
909421048,822190286
909421048,662500499
909421048,524029438
909421048,1149195536
909421048,1165672759
909421048,1128906959
909421048,1675364158
909421048,236160817
909421048,1179823659
909421048,1108869005
909421048,1699115734
909421048,206900868
909421048,1272921000
909421048,1767147717
909421048,1898301399
909421048,1069404501
909421048,917138413
909421048,1098740641
909421048,1058833379
909421048,564949808
909421048,1296047836
909421048,1121960827
909421048,1930275878
909421048,386116021
909421048,1118208214
909421048,1207809609
815351696,1901068613
815351696,1866520838
815351696,267195272
815351696,1646123752
815351696,1696794265
815351696,100223156
815351696,500819781
815351696,1889397326
815351696,280464549
815351696,1309028284
815351696,1892164135
815351696,940191522
815351696,1809071368
815351696,1407557255
815351696,599635897
815351696,1175093230
815351696,1982964010
815351696,300055040
815351696,1537106157
815351696,1784198856
815351696,206974439
815351696,749028001
815351696,1169641505
815351696,730937784
815351696,1990720473
815351696,1951538350
815351696,1150190871
815351696,1724711168
815351696,1391085613
815351696,1537091219
815351696,1553935229
815351696,1513832102
815351696,289375007
815351696,532251973
815351696,308687013
815351696,1602278568
815351696,408825891
815351696,1950464127
815351696,881088243
815351696,7588864
1358027728,496930012
1358027728,71677546
1358027728,1024252173
1358027728,459444562
1358027728,1012746913
1358027728,1535508642
1358027728,1276684470
1358027728,1201387663
1358027728,1862634074
1358027728,1198357294
1358027728,1389804618
1358027728,384081921
1358027728,1461161214
1358027728,934226558
1358027728,1298716382
1358027728,609114136
1358027728,643325027
1358027728,831338658
1358027728,1111386148
1358027728,324750285
1358027728,1159798291
1358027728,847797703
1358027728,299772798
1358027728,1422390607
1358027728,1290618769
1358027728,154812254
1358027728,502783016
1358027728,123902155
1358027728,1550044931
1358027728,1811876056
1358027728,344426497
1358027728,1423720351
1358027728,215564380
1358027728,1014664270
1358027728,618346859
1358027728,891098949
1358027728,145054659
1282101432,948797682
1282101432,909997236
1282101432,395475634
1282101432,615875573
1282101432,222401350
1282101432,45269711
1282101432,1936756076
1282101432,1717363672
1282101432,1447447302
1282101432,218580322
1282101432,234515930
1282101432,707153673
1282101432,1239237284
1282101432,827153235
1282101432,822190286
1282101432,141293765
1282101432,524029438
1282101432,840190243
1282101432,1165672759
1282101432,1603561572
1282101432,1675364158
1282101432,1753147206
1282101432,1179823659
1282101432,1090478725
1282101432,1699115734
1282101432,784265719
1282101432,1272921000
1282101432,323960633
1282101432,1898301399
1282101432,360530890
1282101432,917138413
1282101432,1403508263
1282101432,1058833379
1282101432,1473409709
1282101432,1296047836
1282101432,730700177
1282101432,1930275878
1282101432,881669443
1282101432,1118208214
1282101432,1312079859
657655687,1235316318
657655687,677011776
657655687,1911210489
657655687,1203880631
657655687,1974721409
657655687,118794662
657655687,1306247505
657655687,1519921133
657655687,1034807697
657655687,1684638434
657655687,1421771892
657655687,120793583
657655687,1533150435
657655687,427022555
657655687,1510034796
657655687,258131986
657655687,1906160499
657655687,1203711307
657655687,1537106157
657655687,1547256657
657655687,1136129864
657655687,1649877609
657655687,1169641505
657655687,1002951275
657655687,765275201
657655687,598288998
657655687,72416286
657655687,1133636101
657655687,506107568
657655687,410299074
657655687,299530267
657655687,875263670
657655687,289375007
657655687,541190121
657655687,368587421
657655687,875354905
657655687,408825891
657655687,1265001430
657655687,671366329
657655687,403933061
57132325,440360108
57132325,305959621
57132325,1453729130
57132325,808678938
57132325,1126944884
57132325,1535508642
57132325,1783517036
57132325,1707998256
57132325,1122595639
57132325,1006194184
57132325,1244705081
57132325,1509551697
57132325,219147170
57132325,1304333164
57132325,849270911
57132325,1746497397
57132325,194814696
57132325,1628039592
57132325,61348302
57132325,54578799
57132325,173343349
57132325,958582364
57132325,1732670778
57132325,40256061
57132325,1938755421
57132325,1356173322
57132325,1222125427
57132325,465269068
57132325,1457533830
57132325,654708934
57132325,1102946093
57132325,1784880544
57132325,1600079298
57132325,901544284
57132325,994516769
57132325,1043183319
57132325,891098949
57132325,1772115442
1197927714,948797682
1197927714,1293664611
1197927714,395475634
1197927714,1188540142
1197927714,222401350
1197927714,1124897839
1197927714,1936756076
1197927714,1081429014
1197927714,1447447302
1197927714,1982213633
1197927714,234515930
1197927714,1472167731
1197927714,1239237284
1197927714,1271884858
1197927714,822190286
1197927714,909235261
1197927714,524029438
1197927714,1701625411
1197927714,1165672759
1197927714,168412463
1197927714,1675364158
1197927714,1694071639
1197927714,1179823659
1197927714,1806182097
1197927714,1699115734
1197927714,771413359
1197927714,1272921000
1197927714,1389555591
1197927714,1898301399
1197927714,690100593
1197927714,917138413
1197927714,1205973126
1197927714,1058833379
1197927714,626883719
1197927714,1296047836
1197927714,730700177
1197927714,1930275878
1197927714,1713657058
1197927714,1118208214
1197927714,1207809609
215095865,877983666
215095865,486931455
215095865,1758199289
215095865,818535635
215095865,213576311
215095865,1491258921
215095865,1482846779
215095865,91609424
215095865,1034807697
215095865,202279016
215095865,884564647
215095865,670387077
215095865,1533150435
215095865,1682762039
215095865,599635897
215095865,1724913890
215095865,1192053385
215095865,734751083
215095865,1473442130
215095865,2575065
215095865,1255969096
215095865,470781376
215095865,830230379
215095865,229490251
215095865,1990720473
215095865,76887360
215095865,1556987461
215095865,1464412061
215095865,1289299987
215095865,402600928
215095865,1415381226
215095865,16096985
215095865,289375007
215095865,1081708099
215095865,1065982748
215095865,1025475750
215095865,408825891
215095865,414693526
215095865,1862316764
215095865,73392595
811873549,393439259
811873549,609801168
811873549,196093430
811873549,1080172424
245708192,948797682
245708192,1657425876
245708192,1447447302
245708192,1261409779
928621607,614075979
928621607,999125209
928621607,280464549
928621607,1530762487
219932231,1320542775
219932231,294528572
219932231,1731522216
219932231,1739334664
1456111896,948797682
1456111896,633749642
1456111896,1447447302
1456111896,1821934939
1389206738,1766885484
1389206738,509504668
1389206738,280464549
1389206738,339941348
1904193386,138662140
1904193386,30981271
1904193386,266012220
1904193386,1457650125
1904193386,1047051049
1904193386,1247898454
1904193386,967743192
1195994275,30981271
1195994275,1960644644
1195994275,1168637900
1195994275,80919717
1195994275,300943633
1195994275,502653926
1195994275,1768816013
1195994275,629032034
1195994275,1498207305
1301926103,1464750307
1301926103,1023030191
1301926103,146284473
1301926103,321159487
1301926103,735674416
1301926103,681455556
1301926103,281993564
1301926103,587323497
1301926103,806044089
1977925081,246808683
1977925081,1520095787
1977925081,1847024526
1977925081,1390913903
1977925081,200182958
1977925081,1782089785
1977925081,1107795129
1977925081,1015778427
